product_id,image_url,image_index,is_primary
889862002,https://www.gap.com/webcontent/0061/455/390/cn61455390.jpg,2,False
889862002,https://www.gap.com/webcontent/0061/455/469/cn61455469.jpg,3,False
889862002,https://www.gap.com/webcontent/0061/455/534/cn61455534.jpg,4,False
889862002,https://www.gap.com/webcontent/0061/455/616/cn61455616.jpg,5,False
889862002,https://www.gap.com/webcontent/0061/455/637/cn61455637.jpg,6,False
887073002,https://www.gap.com/webcontent/0061/456/756/cn61456756.jpg,1,True
887073002,https://www.gap.com/webcontent/0061/454/957/cn61454957.jpg,2,False
887073002,https://www.gap.com/webcontent/0061/454/979/cn61454979.jpg,3,False
887073002,https://www.gap.com/webcontent/0061/454/993/cn61454993.jpg,4,False
887073002,https://www.gap.com/webcontent/0061/455/002/cn61455002.jpg,5,False
887073002,https://www.gap.com/webcontent/0061/440/386/cn61440386.jpg,6,False
881122002,https://www.gap.com/webcontent/0057/584/124/cn57584124.jpg,1,True
881122002,https://www.gap.com/webcontent/0057/583/647/cn57583647.jpg,2,False
881122002,https://www.gap.com/webcontent/0057/583/617/cn57583617.jpg,3,False
881122002,https://www.gap.com/webcontent/0057/583/611/cn57583611.jpg,4,False
881122002,https://www.gap.com/webcontent/0057/583/660/cn57583660.jpg,5,False
881122002,https://www.gap.com/webcontent/0057/423/985/cn57423985.jpg,6,False
502315002,https://www.gap.com/webcontent/0060/077/210/cn60077210.jpg,1,True
502315002,https://www.gap.com/webcontent/0060/077/238/cn60077238.jpg,2,False
502315002,https://www.gap.com/webcontent/0060/077/211/cn60077211.jpg,3,False
502315002,https://www.gap.com/webcontent/0060/077/215/cn60077215.jpg,4,False
502315002,https://www.gap.com/webcontent/0060/077/241/cn60077241.jpg,5,False
502315002,https://www.gap.com/webcontent/0061/063/590/cn61063590.jpg,6,False
819575002,https://www.gap.com/webcontent/0059/178/483/cn59178483.jpg,1,True
819575002,https://www.gap.com/webcontent/0059/178/034/cn59178034.jpg,2,False
819575002,https://www.gap.com/webcontent/0059/177/955/cn59177955.jpg,3,False
819575002,https://www.gap.com/webcontent/0059/177/938/cn59177938.jpg,4,False
819575002,https://www.gap.com/webcontent/0059/177/952/cn59177952.jpg,5,False
819575002,https://www.gap.com/webcontent/0059/209/160/cn59209160.jpg,6,False
803922002,https://www.gap.com/webcontent/0060/127/596/cn60127596.jpg,1,True
803922002,https://www.gap.com/webcontent/0060/124/881/cn60124881.jpg,2,False
803922002,https://www.gap.com/webcontent/0060/124/888/cn60124888.jpg,3,False
803922002,https://www.gap.com/webcontent/0060/124/913/cn60124913.jpg,4,False
803922002,https://www.gap.com/webcontent/0059/709/285/cn59709285.jpg,5,False
803922002,https://www.gap.com/webcontent/0060/124/942/cn60124942.jpg,6,False
455585002,https://www.gap.com/webcontent/0056/456/345/cn56456345.jpg,1,True
455585002,https://www.gap.com/webcontent/0056/456/417/cn56456417.jpg,2,False
455585002,https://www.gap.com/webcontent/0056/456/349/cn56456349.jpg,3,False
455585002,https://www.gap.com/webcontent/0056/456/339/cn56456339.jpg,4,False
455585002,https://www.gap.com/webcontent/0059/186/914/cn59186914.jpg,5,False
455585002,https://www.gap.com/webcontent/0059/186/907/cn59186907.jpg,6,False
808186002,https://www.gap.com/webcontent/0054/814/361/cn54814361.jpg,1,True
808186002,https://www.gap.com/webcontent/0054/813/251/cn54813251.jpg,2,False
808186002,https://www.gap.com/webcontent/0054/813/244/cn54813244.jpg,3,False
808186002,https://www.gap.com/webcontent/0054/813/228/cn54813228.jpg,4,False
808186002,https://www.gap.com/webcontent/0054/730/722/cn54730722.jpg,5,False
808186002,https://www.gap.com/webcontent/0054/730/090/cn54730090.jpg,6,False
779710002,https://www.gap.com/webcontent/0057/942/137/cn57942137.jpg,1,True
779710002,https://www.gap.com/webcontent/0057/942/148/cn57942148.jpg,2,False
779710002,https://www.gap.com/webcontent/0057/942/145/cn57942145.jpg,3,False
779710002,https://www.gap.com/webcontent/0057/942/153/cn57942153.jpg,4,False
779710002,https://www.gap.com/webcontent/0057/996/656/cn57996656.jpg,5,False
